date,geography,geography code,Welsh writing ability: Total: All usual residents aged 3 years and over,Welsh writing ability: Cannot write Welsh,Welsh writing ability: Can write Welsh
2021,W00008636,W00008636,277,272,5
2021,W00008637,W00008637,273,263,10
2021,W00008638,W00008638,284,278,6
2021,W00008639,W00008639,247,227,20
2021,W00008640,W00008640,249,239,10
2021,W00008641,W00008641,265,249,16
2021,W00008642,W00008642,249,237,12
2021,W00008643,W00008643,357,326,31
2021,W00008644,W00008644,299,288,11
2021,W00008645,W00008645,242,238,4
2021,W00008646,W00008646,364,353,11
2021,W00008647,W00008647,101,99,2
2021,W00008648,W00008648,326,302,24
2021,W00008649,W00008649,352,334,18
2021,W00008650,W00008650,319,296,23
2021,W00008651,W00008651,274,254,20
2021,W00008652,W00008652,137,121,16
2021,W00008653,W00008653,294,281,13
2021,W00008654,W00008654,280,266,14
2021,W00008656,W00008656,348,328,20
2021,W00008657,W00008657,311,302,9
2021,W00008658,W00008658,306,283,23
2021,W00008659,W00008659,254,237,17
2021,W00008660,W00008660,272,248,24
2021,W00008661,W00008661,216,201,15
2021,W00008662,W00008662,358,338,20
2021,W00008663,W00008663,203,192,11
2021,W00008665,W00008665,286,267,19
2021,W00008666,W00008666,310,296,14
2021,W00008667,W00008667,305,287,18
2021,W00008668,W00008668,278,268,10
2021,W00008669,W00008669,314,292,22
2021,W00008670,W00008670,326,303,23
2021,W00008671,W00008671,191,181,10
2021,W00008672,W00008672,231,216,15
2021,W00008673,W00008673,321,300,21
2021,W00008674,W00008674,294,273,21
2021,W00008675,W00008675,195,185,10
2021,W00008676,W00008676,440,414,26
2021,W00008678,W00008678,508,477,31
2021,W00008679,W00008679,364,337,27
2021,W00008680,W00008680,300,274,26
2021,W00008681,W00008681,289,272,17
2021,W00008682,W00008682,239,227,12
2021,W00008683,W00008683,354,335,19
2021,W00008684,W00008684,270,260,10
2021,W00008685,W00008685,294,275,19
2021,W00008686,W00008686,311,279,32
2021,W00008687,W00008687,313,296,17
2021,W00008688,W00008688,311,293,18
2021,W00008689,W00008689,291,266,25
2021,W00008690,W00008690,265,253,12
2021,W00008691,W00008691,238,221,17
2021,W00008692,W00008692,400,362,38
2021,W00008693,W00008693,274,257,17
2021,W00008694,W00008694,251,237,14
2021,W00008695,W00008695,283,274,9
2021,W00008696,W00008696,310,290,20
2021,W00008697,W00008697,300,277,23
2021,W00008698,W00008698,311,279,32
2021,W00008699,W00008699,242,225,17
2021,W00008700,W00008700,285,265,20
2021,W00008701,W00008701,317,299,18
2021,W00008702,W00008702,355,332,23
2021,W00008703,W00008703,255,246,9
2021,W00008704,W00008704,287,278,9
2021,W00008705,W00008705,334,313,21
2021,W00008706,W00008706,312,282,30
2021,W00008707,W00008707,240,215,25
2021,W00008708,W00008708,273,250,23
2021,W00008709,W00008709,330,279,51
2021,W00008710,W00008710,242,229,13
2021,W00008711,W00008711,304,284,20
2021,W00008712,W00008712,216,207,9
2021,W00008713,W00008713,321,301,20
2021,W00008714,W00008714,262,253,9
2021,W00008715,W00008715,179,175,4
2021,W00008716,W00008716,382,367,15
2021,W00008717,W00008717,285,258,27
2021,W00008718,W00008718,254,244,10
2021,W00008719,W00008719,275,251,24
2021,W00008720,W00008720,277,261,16
2021,W00008721,W00008721,250,236,14
2021,W00008722,W00008722,240,222,18
2021,W00008723,W00008723,256,235,21
2021,W00008724,W00008724,279,259,20
2021,W00008725,W00008725,278,247,31
2021,W00008726,W00008726,291,271,20
2021,W00008727,W00008727,258,245,13
2021,W00008728,W00008728,288,253,35
2021,W00008729,W00008729,255,233,22
2021,W00008730,W00008730,209,201,8
2021,W00008731,W00008731,381,370,11
2021,W00008732,W00008732,412,391,21
2021,W00008734,W00008734,184,169,15
2021,W00008735,W00008735,270,261,9
2021,W00008736,W00008736,277,260,17
2021,W00008737,W00008737,311,284,27
2021,W00008738,W00008738,271,241,30
2021,W00008739,W00008739,228,215,13
2021,W00008740,W00008740,299,279,20
2021,W00008741,W00008741,367,354,13
2021,W00008742,W00008742,517,495,22
2021,W00008743,W00008743,261,244,17
2021,W00008744,W00008744,311,294,17
2021,W00008745,W00008745,235,226,9
2021,W00008746,W00008746,384,349,35
2021,W00008750,W00008750,223,207,16
2021,W00008751,W00008751,342,323,19
2021,W00008752,W00008752,138,137,1
2021,W00008753,W00008753,354,335,19
2021,W00008755,W00008755,144,144,0
2021,W00008757,W00008757,332,302,30
2021,W00008758,W00008758,268,261,7
2021,W00008759,W00008759,288,271,17
2021,W00008760,W00008760,346,320,26
2021,W00008761,W00008761,392,369,23
2021,W00008763,W00008763,374,351,23
2021,W00008764,W00008764,464,429,35
2021,W00008765,W00008765,292,275,17
2021,W00008767,W00008767,528,504,24
2021,W00008768,W00008768,383,374,9
2021,W00008769,W00008769,290,268,22
2021,W00008770,W00008770,278,249,29
2021,W00008771,W00008771,269,262,7
2021,W00008773,W00008773,304,291,13
2021,W00008774,W00008774,292,276,16
2021,W00008775,W00008775,305,295,10
2021,W00008776,W00008776,290,276,14
2021,W00008777,W00008777,329,299,30
2021,W00008779,W00008779,363,340,23
2021,W00008780,W00008780,409,380,29
2021,W00008781,W00008781,416,390,26
2021,W00008782,W00008782,366,353,13
2021,W00008784,W00008784,410,385,25
2021,W00008785,W00008785,378,353,25
2021,W00008786,W00008786,323,296,27
2021,W00008788,W00008788,398,368,30
2021,W00008789,W00008789,280,257,23
2021,W00008790,W00008790,276,257,19
2021,W00008791,W00008791,215,209,6
2021,W00008792,W00008792,263,243,20
2021,W00008794,W00008794,439,407,32
2021,W00008795,W00008795,375,344,31
2021,W00008797,W00008797,334,308,26
2021,W00008798,W00008798,420,363,57
2021,W00008799,W00008799,387,344,43
2021,W00008800,W00008800,375,343,32
2021,W00008801,W00008801,331,303,28
2021,W00008803,W00008803,359,338,21
2021,W00008804,W00008804,476,429,47
2021,W00008807,W00008807,432,389,43
2021,W00008811,W00008811,236,214,22
2021,W00008813,W00008813,247,219,28
2021,W00008814,W00008814,488,458,30
2021,W00008816,W00008816,395,387,8
2021,W00008817,W00008817,341,325,16
2021,W00008818,W00008818,521,487,34
2021,W00008819,W00008819,274,259,15
2021,W00008820,W00008820,609,538,71
2021,W00008821,W00008821,483,419,64
2021,W00008822,W00008822,329,297,32
2021,W00008823,W00008823,331,299,32
2021,W00008824,W00008824,422,394,28
2021,W00008825,W00008825,281,265,16
2021,W00008826,W00008826,362,327,35
2021,W00008827,W00008827,323,305,18
2021,W00008828,W00008828,318,294,24
2021,W00008829,W00008829,455,424,31
2021,W00008830,W00008830,311,285,26
2021,W00008831,W00008831,354,323,31
2021,W00008832,W00008832,241,218,23
2021,W00008833,W00008833,482,437,45
2021,W00008834,W00008834,281,271,10
2021,W00008835,W00008835,345,320,25
2021,W00008836,W00008836,255,241,14
2021,W00008837,W00008837,371,335,36
2021,W00008838,W00008838,248,226,22
2021,W00008839,W00008839,201,190,11
2021,W00008840,W00008840,361,333,28
2021,W00008841,W00008841,286,267,19
2021,W00008842,W00008842,412,371,41
2021,W00008843,W00008843,369,345,24
2021,W00008844,W00008844,305,275,30
2021,W00008845,W00008845,259,236,23
2021,W00008846,W00008846,231,208,23
2021,W00008847,W00008847,339,320,19
2021,W00008848,W00008848,279,256,23
2021,W00008849,W00008849,250,227,23
2021,W00008850,W00008850,399,368,31
2021,W00008851,W00008851,296,282,14
2021,W00008852,W00008852,223,201,22
2021,W00008853,W00008853,276,206,70
2021,W00008854,W00008854,316,237,79
2021,W00008855,W00008855,307,242,65
2021,W00008856,W00008856,263,205,58
2021,W00008857,W00008857,261,197,64
2021,W00008858,W00008858,251,192,59
2021,W00008859,W00008859,346,258,88
2021,W00008860,W00008860,243,181,62
2021,W00008861,W00008861,366,322,44
2021,W00008862,W00008862,235,188,47
2021,W00008863,W00008863,229,193,36
2021,W00008864,W00008864,290,245,45
2021,W00008865,W00008865,253,209,44
2021,W00008866,W00008866,240,171,69
2021,W00008867,W00008867,288,221,67
2021,W00008868,W00008868,302,236,66
2021,W00008869,W00008869,415,353,62
2021,W00008870,W00008870,309,247,62
2021,W00008871,W00008871,344,264,80
2021,W00008872,W00008872,272,234,38
2021,W00008873,W00008873,303,236,67
2021,W00008874,W00008874,351,271,80
2021,W00008875,W00008875,365,243,122
2021,W00008877,W00008877,308,238,70
2021,W00008878,W00008878,401,313,88
2021,W00008879,W00008879,284,187,97
2021,W00008880,W00008880,366,298,68
2021,W00008881,W00008881,349,291,58
2021,W00008882,W00008882,356,311,45
2021,W00008883,W00008883,280,254,26
2021,W00008884,W00008884,257,241,16
2021,W00008886,W00008886,364,232,132
2021,W00008887,W00008887,312,206,106
2021,W00008888,W00008888,227,203,24
2021,W00008889,W00008889,287,202,85
2021,W00008890,W00008890,289,197,92
2021,W00008891,W00008891,220,179,41
2021,W00008892,W00008892,312,169,143
2021,W00008893,W00008893,338,273,65
2021,W00008894,W00008894,313,220,93
2021,W00008895,W00008895,268,197,71
2021,W00008896,W00008896,234,176,58
2021,W00008897,W00008897,190,157,33
2021,W00008899,W00008899,474,430,44
2021,W00008901,W00008901,532,478,54
2021,W00008902,W00008902,544,480,64
2021,W00008903,W00008903,555,501,54
2021,W00008906,W00008906,424,391,33
2021,W00008909,W00008909,513,455,58
2021,W00008910,W00008910,625,573,52
2021,W00008911,W00008911,320,286,34
2021,W00008912,W00008912,536,487,49
2021,W00008913,W00008913,432,387,45
2021,W00008915,W00008915,432,413,19
2021,W00008916,W00008916,471,435,36
2021,W00008918,W00008918,478,429,49
2021,W00008919,W00008919,263,242,21
2021,W00008920,W00008920,474,426,48
2021,W00008921,W00008921,298,267,31
2021,W00008922,W00008922,537,488,49
2021,W00008923,W00008923,403,348,55
2021,W00008924,W00008924,490,442,48
2021,W00008925,W00008925,433,389,44
2021,W00008926,W00008926,351,301,50
2021,W00008927,W00008927,419,370,49
2021,W00008929,W00008929,377,343,34
2021,W00008931,W00008931,444,396,48
2021,W00008932,W00008932,551,494,57
2021,W00008933,W00008933,409,375,34
2021,W00008934,W00008934,289,221,68
2021,W00008935,W00008935,314,268,46
2021,W00008936,W00008936,331,241,90
2021,W00008937,W00008937,301,237,64
2021,W00008938,W00008938,292,241,51
2021,W00008939,W00008939,266,219,47
2021,W00008940,W00008940,274,200,74
2021,W00008941,W00008941,250,216,34
2021,W00008942,W00008942,243,177,66
2021,W00008943,W00008943,391,363,28
2021,W00008945,W00008945,277,240,37
2021,W00008947,W00008947,273,247,26
2021,W00008948,W00008948,337,300,37
2021,W00008949,W00008949,321,271,50
2021,W00008950,W00008950,363,331,32
2021,W00008951,W00008951,399,341,58
2021,W00008952,W00008952,318,286,32
2021,W00008953,W00008953,334,283,51
2021,W00008954,W00008954,341,298,43
2021,W00008955,W00008955,354,293,61
2021,W00008956,W00008956,302,276,26
2021,W00008957,W00008957,323,292,31
2021,W00008958,W00008958,267,235,32
2021,W00008959,W00008959,332,285,47
2021,W00008960,W00008960,360,318,42
2021,W00008961,W00008961,337,304,33
2021,W00008962,W00008962,256,226,30
2021,W00008963,W00008963,295,272,23
2021,W00008964,W00008964,326,303,23
2021,W00008965,W00008965,375,343,32
2021,W00008966,W00008966,306,258,48
2021,W00008967,W00008967,140,128,12
2021,W00008969,W00008969,274,246,28
2021,W00008970,W00008970,297,263,34
2021,W00008971,W00008971,326,284,42
2021,W00008972,W00008972,331,305,26
2021,W00008974,W00008974,271,240,31
2021,W00008975,W00008975,262,222,40
2021,W00008976,W00008976,327,302,25
2021,W00008977,W00008977,332,287,45
2021,W00008978,W00008978,213,201,12
2021,W00008979,W00008979,283,254,29
2021,W00008980,W00008980,303,272,31
2021,W00008981,W00008981,308,299,9
2021,W00008982,W00008982,248,240,8
2021,W00008983,W00008983,266,243,23
2021,W00008984,W00008984,338,306,32
2021,W00008985,W00008985,395,372,23
2021,W00008986,W00008986,334,321,13
2021,W00008987,W00008987,305,282,23
2021,W00008988,W00008988,294,275,19
2021,W00008989,W00008989,310,283,27
2021,W00008990,W00008990,276,258,18
2021,W00008991,W00008991,311,293,18
2021,W00008992,W00008992,352,327,25
2021,W00008993,W00008993,303,283,20
2021,W00008994,W00008994,258,242,16
2021,W00008995,W00008995,338,316,22
2021,W00008996,W00008996,280,253,27
2021,W00008997,W00008997,284,262,22
2021,W00008998,W00008998,304,284,20
2021,W00008999,W00008999,349,326,23
2021,W00009000,W00009000,352,313,39
2021,W00009001,W00009001,331,306,25
2021,W00009002,W00009002,383,363,20
2021,W00009003,W00009003,410,373,37
2021,W00009004,W00009004,310,299,11
2021,W00009005,W00009005,371,347,24
2021,W00009006,W00009006,288,269,19
2021,W00009007,W00009007,219,202,17
2021,W00009008,W00009008,330,302,28
2021,W00009009,W00009009,316,283,33
2021,W00009010,W00009010,320,302,18
2021,W00009011,W00009011,304,283,21
2021,W00009012,W00009012,234,211,23
2021,W00009013,W00009013,308,280,28
2021,W00009014,W00009014,345,317,28
2021,W00009015,W00009015,411,372,39
2021,W00009016,W00009016,232,216,16
2021,W00009017,W00009017,241,223,18
2021,W00009018,W00009018,285,276,9
2021,W00009019,W00009019,289,272,17
2021,W00009020,W00009020,259,241,18
2021,W00009021,W00009021,397,347,50
2021,W00009022,W00009022,235,213,22
2021,W00009023,W00009023,262,240,22
2021,W00009024,W00009024,306,285,21
2021,W00009025,W00009025,323,291,32
2021,W00009026,W00009026,261,230,31
2021,W00009027,W00009027,303,283,20
2021,W00009028,W00009028,190,184,6
2021,W00009029,W00009029,288,277,11
2021,W00009030,W00009030,301,283,18
2021,W00009031,W00009031,305,285,20
2021,W00009032,W00009032,296,278,18
2021,W00009033,W00009033,293,270,23
2021,W00009034,W00009034,295,261,34
2021,W00009035,W00009035,330,277,53
2021,W00009036,W00009036,356,329,27
2021,W00009037,W00009037,263,249,14
2021,W00009038,W00009038,223,210,13
2021,W00009039,W00009039,278,246,32
2021,W00009040,W00009040,296,270,26
2021,W00009041,W00009041,233,217,16
2021,W00009042,W00009042,281,249,32
2021,W00009043,W00009043,403,365,38
2021,W00009044,W00009044,224,211,13
2021,W00009045,W00009045,311,279,32
2021,W00009046,W00009046,233,209,24
2021,W00009047,W00009047,270,243,27
2021,W00009048,W00009048,305,269,36
2021,W00009049,W00009049,323,299,24
2021,W00009050,W00009050,299,274,25
2021,W00009051,W00009051,309,283,26
2021,W00009052,W00009052,198,189,9
2021,W00009053,W00009053,183,165,18
2021,W00009054,W00009054,323,288,35
2021,W00009055,W00009055,352,308,44
2021,W00009056,W00009056,302,276,26
2021,W00009057,W00009057,299,260,39
2021,W00009058,W00009058,210,184,26
2021,W00009059,W00009059,319,292,27
2021,W00009060,W00009060,329,298,31
2021,W00009061,W00009061,261,235,26
2021,W00009062,W00009062,248,216,32
2021,W00009063,W00009063,227,207,20
2021,W00009064,W00009064,301,275,26
2021,W00009065,W00009065,308,278,30
2021,W00009066,W00009066,314,284,30
2021,W00009067,W00009067,306,261,45
2021,W00009068,W00009068,257,226,31
2021,W00009069,W00009069,305,272,33
2021,W00009070,W00009070,334,294,40
2021,W00009071,W00009071,239,222,17
2021,W00009072,W00009072,273,254,19
2021,W00009073,W00009073,392,350,42
2021,W00009074,W00009074,361,312,49
2021,W00009075,W00009075,340,280,60
2021,W00009077,W00009077,340,288,52
2021,W00009080,W00009080,393,360,33
2021,W00009081,W00009081,297,259,38
2021,W00009082,W00009082,373,325,48
2021,W00009084,W00009084,291,249,42
2021,W00009085,W00009085,427,374,53
2021,W00009086,W00009086,329,268,61
2021,W00009087,W00009087,368,303,65
2021,W00009088,W00009088,472,419,53
2021,W00009089,W00009089,335,296,39
2021,W00009090,W00009090,370,323,47
2021,W00009091,W00009091,369,350,19
2021,W00009092,W00009092,283,258,25
2021,W00009093,W00009093,347,319,28
2021,W00009094,W00009094,233,217,16
2021,W00009095,W00009095,385,354,31
2021,W00009096,W00009096,432,376,56
2021,W00009097,W00009097,323,287,36
2021,W00009098,W00009098,368,337,31
2021,W00009099,W00009099,281,224,57
2021,W00009100,W00009100,386,354,32
2021,W00009101,W00009101,439,408,31
2021,W00009102,W00009102,262,239,23
2021,W00009104,W00009104,509,466,43
2021,W00009105,W00009105,430,389,41
2021,W00009106,W00009106,365,327,38
2021,W00009107,W00009107,347,308,39
2021,W00009108,W00009108,278,236,42
2021,W00009109,W00009109,190,182,8
2021,W00009110,W00009110,374,314,60
2021,W00009111,W00009111,323,285,38
2021,W00009112,W00009112,383,349,34
2021,W00009113,W00009113,326,279,47
2021,W00009114,W00009114,408,362,46
2021,W00009115,W00009115,304,281,23
2021,W00009116,W00009116,317,255,62
2021,W00009117,W00009117,449,413,36
2021,W00009118,W00009118,248,233,15
2021,W00009119,W00009119,353,324,29
2021,W00009120,W00009120,373,338,35
2021,W00009121,W00009121,295,286,9
2021,W00009123,W00009123,497,429,68
2021,W00009125,W00009125,343,297,46
2021,W00009126,W00009126,352,317,35
2021,W00009127,W00009127,334,293,41
2021,W00009128,W00009128,336,299,37
2021,W00009129,W00009129,441,409,32
2021,W00009130,W00009130,264,229,35
2021,W00009131,W00009131,328,289,39
2021,W00009132,W00009132,299,278,21
2021,W00009133,W00009133,297,282,15
2021,W00009134,W00009134,245,197,48
2021,W00009135,W00009135,377,354,23
2021,W00009136,W00009136,313,268,45
2021,W00009137,W00009137,227,187,40
2021,W00009138,W00009138,303,260,43
2021,W00009139,W00009139,282,258,24
2021,W00009140,W00009140,387,327,60
2021,W00009141,W00009141,457,421,36
2021,W00009142,W00009142,207,184,23
2021,W00009143,W00009143,284,237,47
2021,W00009144,W00009144,264,239,25
2021,W00009145,W00009145,289,254,35
2021,W00009146,W00009146,317,257,60
2021,W00009147,W00009147,279,246,33
2021,W00009148,W00009148,116,106,10
2021,W00009149,W00009149,361,299,62
2021,W00009150,W00009150,340,300,40
2021,W00009151,W00009151,317,283,34
2021,W00009152,W00009152,338,291,47
2021,W00009153,W00009153,296,279,17
2021,W00009154,W00009154,400,336,64
2021,W00009155,W00009155,181,167,14
2021,W00009156,W00009156,254,228,26
2021,W00009157,W00009157,478,421,57
2021,W00009159,W00009159,427,390,37
2021,W00009160,W00009160,329,282,47
2021,W00009161,W00009161,392,352,40
2021,W00009162,W00009162,266,224,42
2021,W00009163,W00009163,315,245,70
2021,W00009164,W00009164,320,265,55
2021,W00009165,W00009165,261,225,36
2021,W00009166,W00009166,301,260,41
2021,W00009168,W00009168,233,211,22
2021,W00009169,W00009169,340,285,55
2021,W00009170,W00009170,300,250,50
2021,W00009171,W00009171,508,466,42
2021,W00009172,W00009172,299,259,40
2021,W00009173,W00009173,245,216,29
2021,W00009174,W00009174,326,280,46
2021,W00009175,W00009175,326,274,52
2021,W00009176,W00009176,353,312,41
2021,W00009177,W00009177,321,289,32
2021,W00009178,W00009178,246,212,34
2021,W00009179,W00009179,319,287,32
2021,W00009180,W00009180,335,290,45
2021,W00009181,W00009181,516,463,53
2021,W00009182,W00009182,305,269,36
2021,W00009183,W00009183,411,360,51
2021,W00009184,W00009184,299,265,34
2021,W00009186,W00009186,269,186,83
2021,W00009187,W00009187,263,218,45
2021,W00009188,W00009188,311,269,42
2021,W00009189,W00009189,280,258,22
2021,W00009190,W00009190,303,282,21
2021,W00009191,W00009191,454,407,47
2021,W00009192,W00009192,220,192,28
2021,W00009193,W00009193,207,177,30
2021,W00009194,W00009194,351,309,42
2021,W00009195,W00009195,332,300,32
2021,W00009196,W00009196,275,225,50
2021,W00009197,W00009197,290,236,54
2021,W00009198,W00009198,420,280,140
2021,W00009199,W00009199,293,230,63
2021,W00009200,W00009200,293,234,59
2021,W00009201,W00009201,285,237,48
2021,W00009202,W00009202,253,212,41
2021,W00009203,W00009203,216,169,47
2021,W00009204,W00009204,242,204,38
2021,W00009205,W00009205,316,265,51
2021,W00009206,W00009206,287,252,35
