date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00008497,W00008497,311,270,41
2021,W00008499,W00008499,307,274,33
2021,W00008500,W00008500,298,262,36
2021,W00008501,W00008501,294,260,34
2021,W00008503,W00008503,283,254,29
2021,W00008504,W00008504,244,222,22
2021,W00008505,W00008505,335,298,37
2021,W00008506,W00008506,521,475,46
2021,W00008507,W00008507,257,232,25
2021,W00008508,W00008508,196,173,23
2021,W00008509,W00008509,419,359,60
2021,W00008510,W00008510,318,292,26
2021,W00008511,W00008511,347,307,40
2021,W00008512,W00008512,371,332,39
2021,W00008513,W00008513,141,127,14
2021,W00008515,W00008515,491,426,65
2021,W00008516,W00008516,264,248,16
2021,W00008517,W00008517,499,445,54
2021,W00008518,W00008518,404,360,44
2021,W00008519,W00008519,214,195,19
2021,W00008520,W00008520,376,353,23
2021,W00008521,W00008521,273,257,16
2021,W00008522,W00008522,198,184,14
2021,W00008523,W00008523,241,219,22
2021,W00008524,W00008524,312,291,21
2021,W00008526,W00008526,282,263,19
2021,W00008527,W00008527,280,264,16
2021,W00008529,W00008529,286,264,22
2021,W00008530,W00008530,203,190,13
2021,W00008531,W00008531,272,251,21
2021,W00008532,W00008532,246,230,16
2021,W00008534,W00008534,292,261,31
2021,W00008535,W00008535,264,250,14
2021,W00008536,W00008536,327,308,19
2021,W00008537,W00008537,387,357,30
2021,W00008538,W00008538,258,243,15
2021,W00008539,W00008539,283,265,18
2021,W00008540,W00008540,340,315,25
2021,W00008542,W00008542,286,269,17
2021,W00008543,W00008543,264,246,18
2021,W00008544,W00008544,409,371,38
2021,W00008545,W00008545,293,267,26
2021,W00008546,W00008546,246,233,13
2021,W00008547,W00008547,318,285,33
2021,W00008548,W00008548,285,265,20
2021,W00008549,W00008549,297,280,17
2021,W00008550,W00008550,350,325,25
2021,W00008551,W00008551,282,266,16
2021,W00008552,W00008552,507,431,76
2021,W00008553,W00008553,332,317,15
2021,W00008554,W00008554,220,202,18
2021,W00008555,W00008555,340,322,18
2021,W00008556,W00008556,582,520,62
2021,W00008557,W00008557,337,310,27
2021,W00008558,W00008558,266,235,31
2021,W00008559,W00008559,189,179,10
2021,W00008560,W00008560,274,239,35
2021,W00008561,W00008561,304,285,19
2021,W00008562,W00008562,274,254,20
2021,W00008563,W00008563,309,278,31
2021,W00008564,W00008564,170,164,6
2021,W00008565,W00008565,291,269,22
2021,W00008566,W00008566,434,409,25
2021,W00008567,W00008567,320,300,20
2021,W00008569,W00008569,208,197,11
2021,W00008570,W00008570,287,270,17
2021,W00008571,W00008571,297,275,22
2021,W00008572,W00008572,298,282,16
2021,W00008573,W00008573,285,275,10
2021,W00008574,W00008574,356,340,16
2021,W00008575,W00008575,293,272,21
2021,W00008576,W00008576,322,294,28
2021,W00008577,W00008577,277,250,27
2021,W00008578,W00008578,373,337,36
2021,W00008579,W00008579,301,269,32
2021,W00008580,W00008580,340,308,32
2021,W00008581,W00008581,300,274,26
2021,W00008582,W00008582,278,256,22
2021,W00008583,W00008583,284,250,34
2021,W00008584,W00008584,171,163,8
2021,W00008585,W00008585,311,285,26
2021,W00008586,W00008586,280,262,18
2021,W00008587,W00008587,246,222,24
2021,W00008588,W00008588,266,241,25
2021,W00008589,W00008589,281,262,19
2021,W00008590,W00008590,317,293,24
2021,W00008591,W00008591,153,144,9
2021,W00008592,W00008592,263,235,28
2021,W00008593,W00008593,293,274,19
2021,W00008594,W00008594,217,198,19
2021,W00008595,W00008595,298,263,35
2021,W00008599,W00008599,348,309,39
2021,W00008600,W00008600,334,293,41
2021,W00008601,W00008601,502,452,50
2021,W00008602,W00008602,381,340,41
2021,W00008603,W00008603,433,391,42
2021,W00008604,W00008604,343,310,33
2021,W00008605,W00008605,298,260,38
2021,W00008606,W00008606,342,318,24
2021,W00008607,W00008607,426,403,23
2021,W00008608,W00008608,336,303,33
2021,W00008610,W00008610,522,501,21
2021,W00008611,W00008611,348,319,29
2021,W00008612,W00008612,219,212,7
2021,W00008613,W00008613,342,326,16
2021,W00008614,W00008614,467,427,40
2021,W00008615,W00008615,529,502,27
2021,W00008616,W00008616,178,172,6
2021,W00008618,W00008618,228,216,12
2021,W00008619,W00008619,523,474,49
2021,W00008620,W00008620,374,348,26
2021,W00008621,W00008621,199,171,28
2021,W00008622,W00008622,500,450,50
2021,W00008623,W00008623,398,366,32
2021,W00008624,W00008624,338,315,23
2021,W00008626,W00008626,278,265,13
2021,W00008627,W00008627,295,282,13
2021,W00008628,W00008628,344,316,28
2021,W00008629,W00008629,376,342,34
2021,W00008630,W00008630,350,325,25
2021,W00008631,W00008631,298,282,16
2021,W00008632,W00008632,295,276,19
2021,W00008633,W00008633,321,298,23
2021,W00008634,W00008634,269,240,29
2021,W00008635,W00008635,279,253,26
2021,W00008636,W00008636,278,270,8
2021,W00008637,W00008637,275,253,22
2021,W00008638,W00008638,283,272,11
2021,W00008639,W00008639,247,229,18
2021,W00008640,W00008640,251,237,14
2021,W00008641,W00008641,265,245,20
2021,W00008642,W00008642,247,233,14
2021,W00008643,W00008643,355,319,36
2021,W00008644,W00008644,299,280,19
2021,W00008645,W00008645,242,229,13
2021,W00008646,W00008646,364,346,18
2021,W00008647,W00008647,101,96,5
2021,W00008648,W00008648,323,293,30
2021,W00008649,W00008649,354,332,22
2021,W00008650,W00008650,318,286,32
2021,W00008651,W00008651,274,256,18
2021,W00008652,W00008652,137,119,18
2021,W00008653,W00008653,294,273,21
2021,W00008654,W00008654,281,259,22
2021,W00008656,W00008656,348,316,32
2021,W00008657,W00008657,311,287,24
2021,W00008658,W00008658,304,275,29
2021,W00008659,W00008659,254,230,24
2021,W00008660,W00008660,273,250,23
2021,W00008661,W00008661,216,197,19
2021,W00008662,W00008662,358,330,28
2021,W00008663,W00008663,203,189,14
2021,W00008665,W00008665,286,260,26
2021,W00008666,W00008666,310,284,26
2021,W00008667,W00008667,305,275,30
2021,W00008668,W00008668,276,260,16
2021,W00008669,W00008669,314,289,25
2021,W00008670,W00008670,326,292,34
2021,W00008671,W00008671,191,181,10
2021,W00008672,W00008672,229,203,26
2021,W00008673,W00008673,322,285,37
2021,W00008674,W00008674,292,264,28
2021,W00008675,W00008675,195,180,15
2021,W00008676,W00008676,440,389,51
2021,W00008678,W00008678,508,460,48
2021,W00008679,W00008679,365,332,33
2021,W00008680,W00008680,298,262,36
2021,W00008681,W00008681,288,261,27
2021,W00008682,W00008682,243,219,24
2021,W00008683,W00008683,355,332,23
2021,W00008684,W00008684,270,259,11
2021,W00008685,W00008685,293,268,25
2021,W00008686,W00008686,310,270,40
2021,W00008687,W00008687,313,285,28
2021,W00008688,W00008688,311,278,33
2021,W00008689,W00008689,291,262,29
2021,W00008690,W00008690,265,244,21
2021,W00008691,W00008691,238,214,24
2021,W00008692,W00008692,401,356,45
2021,W00008693,W00008693,274,258,16
2021,W00008694,W00008694,250,236,14
2021,W00008695,W00008695,283,265,18
2021,W00008696,W00008696,310,279,31
2021,W00008697,W00008697,300,261,39
2021,W00008698,W00008698,312,285,27
2021,W00008699,W00008699,241,222,19
2021,W00008700,W00008700,285,254,31
2021,W00008701,W00008701,317,287,30
2021,W00008702,W00008702,355,328,27
2021,W00008703,W00008703,254,241,13
2021,W00008704,W00008704,286,262,24
2021,W00008705,W00008705,334,312,22
2021,W00008706,W00008706,312,280,32
2021,W00008707,W00008707,240,212,28
2021,W00008708,W00008708,273,248,25
2021,W00008709,W00008709,330,272,58
2021,W00008710,W00008710,241,225,16
2021,W00008711,W00008711,304,274,30
2021,W00008712,W00008712,215,198,17
2021,W00008713,W00008713,320,294,26
2021,W00008714,W00008714,264,247,17
2021,W00008715,W00008715,179,175,4
2021,W00008716,W00008716,382,364,18
2021,W00008717,W00008717,285,251,34
2021,W00008718,W00008718,255,233,22
2021,W00008719,W00008719,275,245,30
2021,W00008720,W00008720,278,253,25
2021,W00008721,W00008721,250,230,20
2021,W00008722,W00008722,241,222,19
2021,W00008723,W00008723,255,229,26
2021,W00008724,W00008724,279,253,26
2021,W00008725,W00008725,278,238,40
2021,W00008726,W00008726,292,269,23
2021,W00008727,W00008727,258,240,18
2021,W00008728,W00008728,288,249,39
2021,W00008729,W00008729,255,223,32
2021,W00008730,W00008730,209,199,10
2021,W00008731,W00008731,379,356,23
2021,W00008732,W00008732,412,385,27
2021,W00008734,W00008734,184,167,17
2021,W00008735,W00008735,270,250,20
2021,W00008736,W00008736,277,252,25
2021,W00008737,W00008737,313,277,36
2021,W00008738,W00008738,268,227,41
2021,W00008739,W00008739,228,213,15
2021,W00008740,W00008740,299,275,24
2021,W00008741,W00008741,367,357,10
2021,W00008742,W00008742,517,481,36
2021,W00008743,W00008743,261,237,24
2021,W00008744,W00008744,310,282,28
2021,W00008745,W00008745,235,221,14
2021,W00008746,W00008746,384,337,47
2021,W00008750,W00008750,223,194,29
2021,W00008751,W00008751,343,319,24
2021,W00008752,W00008752,135,128,7
2021,W00008753,W00008753,358,328,30
2021,W00008755,W00008755,144,144,0
2021,W00008757,W00008757,332,295,37
2021,W00008758,W00008758,267,254,13
2021,W00008759,W00008759,288,274,14
2021,W00008760,W00008760,346,303,43
2021,W00008761,W00008761,392,348,44
2021,W00008763,W00008763,372,339,33
2021,W00008764,W00008764,464,429,35
2021,W00008765,W00008765,292,274,18
2021,W00008767,W00008767,528,496,32
2021,W00008768,W00008768,383,366,17
2021,W00008769,W00008769,293,270,23
2021,W00008770,W00008770,276,236,40
2021,W00008771,W00008771,269,255,14
2021,W00008773,W00008773,303,277,26
2021,W00008774,W00008774,292,264,28
2021,W00008775,W00008775,303,286,17
2021,W00008776,W00008776,291,272,19
2021,W00008777,W00008777,329,294,35
2021,W00008779,W00008779,363,317,46
2021,W00008780,W00008780,409,361,48
2021,W00008781,W00008781,416,370,46
2021,W00008782,W00008782,366,344,22
2021,W00008784,W00008784,410,371,39
2021,W00008785,W00008785,378,336,42
2021,W00008786,W00008786,322,279,43
2021,W00008788,W00008788,398,361,37
2021,W00008789,W00008789,280,258,22
2021,W00008790,W00008790,274,246,28
2021,W00008791,W00008791,215,204,11
2021,W00008792,W00008792,263,232,31
2021,W00008794,W00008794,439,393,46
2021,W00008795,W00008795,375,328,47
2021,W00008797,W00008797,334,295,39
2021,W00008798,W00008798,418,355,63
2021,W00008799,W00008799,387,332,55
2021,W00008800,W00008800,375,343,32
2021,W00008801,W00008801,331,285,46
2021,W00008803,W00008803,359,324,35
2021,W00008804,W00008804,474,409,65
2021,W00008807,W00008807,434,377,57
2021,W00008811,W00008811,236,208,28
2021,W00008813,W00008813,248,206,42
2021,W00008814,W00008814,488,455,33
2021,W00008816,W00008816,395,381,14
2021,W00008817,W00008817,340,327,13
2021,W00008818,W00008818,523,475,48
2021,W00008819,W00008819,278,253,25
2021,W00008820,W00008820,610,515,95
2021,W00008821,W00008821,483,398,85
2021,W00008822,W00008822,329,285,44
2021,W00008823,W00008823,331,290,41
2021,W00008824,W00008824,420,383,37
2021,W00008825,W00008825,281,255,26
2021,W00008826,W00008826,363,314,49
2021,W00008827,W00008827,323,294,29
2021,W00008828,W00008828,317,280,37
2021,W00008829,W00008829,455,409,46
2021,W00008830,W00008830,311,280,31
2021,W00008831,W00008831,355,314,41
2021,W00008832,W00008832,243,210,33
2021,W00008833,W00008833,480,411,69
2021,W00008834,W00008834,281,264,17
2021,W00008835,W00008835,346,317,29
2021,W00008836,W00008836,255,239,16
2021,W00008837,W00008837,371,324,47
2021,W00008838,W00008838,248,218,30
2021,W00008839,W00008839,201,185,16
2021,W00008840,W00008840,361,326,35
2021,W00008841,W00008841,286,263,23
2021,W00008842,W00008842,413,358,55
2021,W00008843,W00008843,369,343,26
2021,W00008844,W00008844,305,268,37
2021,W00008845,W00008845,259,231,28
2021,W00008846,W00008846,229,195,34
2021,W00008847,W00008847,339,316,23
2021,W00008848,W00008848,278,251,27
2021,W00008849,W00008849,248,224,24
2021,W00008850,W00008850,400,357,43
2021,W00008851,W00008851,296,274,22
2021,W00008852,W00008852,224,194,30
2021,W00008853,W00008853,275,182,93
2021,W00008854,W00008854,315,219,96
2021,W00008855,W00008855,304,230,74
2021,W00008856,W00008856,263,193,70
2021,W00008857,W00008857,259,183,76
2021,W00008858,W00008858,253,172,81
2021,W00008859,W00008859,344,244,100
2021,W00008860,W00008860,243,161,82
2021,W00008861,W00008861,365,315,50
2021,W00008862,W00008862,234,181,53
2021,W00008863,W00008863,229,180,49
2021,W00008864,W00008864,290,219,71
2021,W00008865,W00008865,255,200,55
2021,W00008866,W00008866,240,150,90
2021,W00008867,W00008867,288,202,86
2021,W00008868,W00008868,302,215,87
2021,W00008869,W00008869,415,327,88
2021,W00008870,W00008870,309,234,75
2021,W00008871,W00008871,344,249,95
2021,W00008872,W00008872,269,215,54
2021,W00008873,W00008873,303,218,85
2021,W00008874,W00008874,354,259,95
2021,W00008875,W00008875,365,226,139
2021,W00008877,W00008877,307,219,88
2021,W00008878,W00008878,402,275,127
2021,W00008879,W00008879,283,170,113
2021,W00008880,W00008880,366,284,82
2021,W00008881,W00008881,349,284,65
2021,W00008882,W00008882,355,289,66
2021,W00008883,W00008883,280,244,36
2021,W00008884,W00008884,257,206,51
2021,W00008886,W00008886,363,208,155
2021,W00008887,W00008887,311,182,129
2021,W00008888,W00008888,227,194,33
2021,W00008889,W00008889,291,186,105
2021,W00008890,W00008890,289,186,103
2021,W00008891,W00008891,219,165,54
2021,W00008892,W00008892,312,161,151
2021,W00008893,W00008893,340,251,89
2021,W00008894,W00008894,311,214,97
2021,W00008895,W00008895,266,175,91
2021,W00008896,W00008896,234,160,74
2021,W00008897,W00008897,190,144,46
2021,W00008899,W00008899,473,421,52
2021,W00008901,W00008901,532,472,60
2021,W00008902,W00008902,544,465,79
2021,W00008903,W00008903,555,487,68
2021,W00008906,W00008906,426,385,41
2021,W00008909,W00008909,512,448,64
2021,W00008910,W00008910,622,558,64
2021,W00008911,W00008911,319,283,36
2021,W00008912,W00008912,538,477,61
2021,W00008913,W00008913,432,380,52
2021,W00008915,W00008915,435,408,27
2021,W00008916,W00008916,471,420,51
2021,W00008918,W00008918,477,414,63
2021,W00008919,W00008919,263,236,27
2021,W00008920,W00008920,473,413,60
2021,W00008921,W00008921,298,254,44
2021,W00008922,W00008922,539,476,63
2021,W00008923,W00008923,403,317,86
2021,W00008924,W00008924,490,439,51
2021,W00008925,W00008925,435,372,63
2021,W00008926,W00008926,356,283,73
2021,W00008927,W00008927,417,354,63
2021,W00008929,W00008929,378,339,39
2021,W00008931,W00008931,444,387,57
2021,W00008932,W00008932,550,479,71
2021,W00008933,W00008933,407,358,49
2021,W00008934,W00008934,290,204,86
2021,W00008935,W00008935,315,250,65
2021,W00008936,W00008936,331,209,122
2021,W00008937,W00008937,301,226,75
2021,W00008938,W00008938,292,226,66
2021,W00008939,W00008939,265,197,68
2021,W00008940,W00008940,274,178,96
2021,W00008941,W00008941,249,204,45
2021,W00008942,W00008942,243,160,83
2021,W00008943,W00008943,393,352,41
2021,W00008945,W00008945,277,231,46
2021,W00008947,W00008947,273,234,39
2021,W00008948,W00008948,337,263,74
2021,W00008949,W00008949,321,255,66
2021,W00008950,W00008950,363,314,49
2021,W00008951,W00008951,400,324,76
2021,W00008952,W00008952,318,262,56
2021,W00008953,W00008953,334,255,79
2021,W00008954,W00008954,341,279,62
2021,W00008955,W00008955,353,273,80
2021,W00008956,W00008956,302,258,44
2021,W00008957,W00008957,323,277,46
2021,W00008958,W00008958,269,231,38
2021,W00008959,W00008959,332,273,59
2021,W00008960,W00008960,361,305,56
2021,W00008961,W00008961,337,303,34
2021,W00008962,W00008962,256,219,37
2021,W00008963,W00008963,293,257,36
2021,W00008964,W00008964,327,297,30
2021,W00008965,W00008965,373,331,42
2021,W00008966,W00008966,306,240,66
2021,W00008967,W00008967,140,118,22
2021,W00008969,W00008969,274,233,41
2021,W00008970,W00008970,297,251,46
2021,W00008971,W00008971,326,271,55
2021,W00008972,W00008972,331,295,36
2021,W00008974,W00008974,271,228,43
2021,W00008975,W00008975,262,203,59
2021,W00008976,W00008976,326,290,36
2021,W00008977,W00008977,332,275,57
2021,W00008978,W00008978,213,183,30
2021,W00008979,W00008979,282,244,38
2021,W00008980,W00008980,306,263,43
2021,W00008981,W00008981,312,293,19
2021,W00008982,W00008982,249,233,16
2021,W00008983,W00008983,265,240,25
2021,W00008984,W00008984,338,291,47
2021,W00008985,W00008985,394,365,29
2021,W00008986,W00008986,333,310,23
2021,W00008987,W00008987,303,271,32
2021,W00008988,W00008988,294,270,24
2021,W00008989,W00008989,309,281,28
2021,W00008990,W00008990,277,239,38
2021,W00008991,W00008991,311,283,28
2021,W00008992,W00008992,352,327,25
2021,W00008993,W00008993,303,274,29
2021,W00008994,W00008994,258,233,25
2021,W00008995,W00008995,339,312,27
2021,W00008996,W00008996,279,247,32
2021,W00008997,W00008997,287,264,23
2021,W00008998,W00008998,304,277,27
2021,W00008999,W00008999,349,318,31
2021,W00009000,W00009000,352,304,48
2021,W00009001,W00009001,331,295,36
2021,W00009002,W00009002,383,346,37
2021,W00009003,W00009003,410,370,40
2021,W00009004,W00009004,310,288,22
2021,W00009005,W00009005,371,348,23
2021,W00009006,W00009006,288,260,28
2021,W00009007,W00009007,221,194,27
2021,W00009008,W00009008,331,290,41
2021,W00009009,W00009009,316,276,40
2021,W00009010,W00009010,320,297,23
2021,W00009011,W00009011,304,279,25
2021,W00009012,W00009012,232,204,28
2021,W00009013,W00009013,309,266,43
2021,W00009014,W00009014,346,319,27
2021,W00009015,W00009015,409,349,60
2021,W00009016,W00009016,232,216,16
2021,W00009017,W00009017,241,215,26
2021,W00009018,W00009018,285,262,23
2021,W00009019,W00009019,289,265,24
2021,W00009020,W00009020,261,238,23
2021,W00009021,W00009021,397,346,51
2021,W00009022,W00009022,233,206,27
2021,W00009023,W00009023,262,229,33
2021,W00009024,W00009024,306,271,35
2021,W00009025,W00009025,323,286,37
2021,W00009026,W00009026,262,218,44
2021,W00009027,W00009027,303,278,25
2021,W00009028,W00009028,188,174,14
2021,W00009029,W00009029,289,266,23
2021,W00009030,W00009030,301,272,29
2021,W00009031,W00009031,305,277,28
2021,W00009032,W00009032,296,261,35
2021,W00009033,W00009033,293,259,34
2021,W00009034,W00009034,295,248,47
2021,W00009035,W00009035,330,265,65
2021,W00009036,W00009036,357,309,48
2021,W00009037,W00009037,263,237,26
2021,W00009038,W00009038,223,208,15
2021,W00009039,W00009039,279,235,44
2021,W00009040,W00009040,294,257,37
2021,W00009041,W00009041,233,206,27
2021,W00009042,W00009042,283,231,52
2021,W00009043,W00009043,406,356,50
2021,W00009044,W00009044,223,203,20
2021,W00009045,W00009045,311,267,44
2021,W00009046,W00009046,235,198,37
2021,W00009047,W00009047,269,235,34
2021,W00009048,W00009048,305,252,53
2021,W00009049,W00009049,322,292,30
2021,W00009050,W00009050,302,261,41
2021,W00009051,W00009051,309,274,35
2021,W00009052,W00009052,198,184,14
2021,W00009053,W00009053,182,154,28
2021,W00009054,W00009054,322,271,51
2021,W00009055,W00009055,352,282,70
2021,W00009056,W00009056,302,262,40
2021,W00009057,W00009057,299,247,52
2021,W00009058,W00009058,210,170,40
2021,W00009059,W00009059,318,278,40
2021,W00009060,W00009060,330,265,65
2021,W00009061,W00009061,261,220,41
2021,W00009062,W00009062,247,201,46
2021,W00009063,W00009063,229,195,34
2021,W00009064,W00009064,301,264,37
2021,W00009065,W00009065,310,262,48
2021,W00009066,W00009066,314,274,40
2021,W00009067,W00009067,308,256,52
2021,W00009068,W00009068,259,210,49
2021,W00009069,W00009069,305,261,44
2021,W00009070,W00009070,334,280,54
